FULLBODY	1																																						
Frames:	158																																						
-0.419007	-0.606622	0.398865	-0.545298	-0.383482	-0.585012	0.403139	-0.590069	-0.721979	-0.193688	0.593882	-0.297549	-0.684341	-0.0606498	0.670569	-0.279886	-0.0282071	-0.638448	-0.0248783	-0.768745	-0.112353	-0.635033	-0.0731927	-0.760758	-0.688387	-0.163988	0.676873	-0.202667	-0.454465	-0.576385	0.491565	-0.468621	-0.194313	-0.733103	0.0409693	-0.65048	-0.371231	-0.625843	0.445856	-0.521268
-0.417549	-0.606577	0.400469	-0.545291	-0.383173	-0.58288	0.404585	-0.591389	-0.719824	-0.197838	0.596966	-0.293844	-0.682719	-0.0642261	0.673799	-0.275252	-0.0250118	-0.639459	-0.0203943	-0.768147	-0.110801	-0.639109	-0.0669739	-0.758141	-0.694718	-0.158336	0.672757	-0.199237	-0.454867	-0.576318	0.489861	-0.470096	-0.192469	-0.731851	0.0389811	-0.652557	-0.368575	-0.627693	0.442981	-0.523376
-0.41726	-0.606817	0.400429	-0.545274	-0.382995	-0.583155	0.404539	-0.591265	-0.719912	-0.197923	0.596959	-0.293588	-0.682735	-0.0645857	0.673874	-0.274944	-0.0250118	-0.639459	-0.0203943	-0.768147	-0.110332	-0.63925	-0.0666401	-0.758119	-0.694776	-0.15844	0.672676	-0.199221	-0.454844	-0.576377	0.489767	-0.470144	-0.192322	-0.731771	0.0387802	-0.652702	-0.368553	-0.627734	0.442979	-0.523343
-0.417114	-0.606976	0.400562	-0.54511	-0.382774	-0.583607	0.404633	-0.590897	-0.719763	-0.198805	0.596895	-0.293488	-0.682666	-0.0654328	0.673971	-0.274679	-0.0242568	-0.639551	-0.0201498	-0.768101	-0.109633	-0.639318	-0.0664014	-0.758185	-0.694709	-0.158859	0.67253	-0.199616	-0.454745	-0.576512	0.489606	-0.470241	-0.192119	-0.731773	0.0388071	-0.652757	-0.368384	-0.627829	0.442787	-0.52351
-0.416961	-0.607142	0.400554	-0.545049	-0.382507	-0.583968	0.404714	-0.590657	-0.719811	-0.199312	0.596784	-0.293248	-0.68261	-0.0658182	0.673966	-0.274738	-0.0239208	-0.639518	-0.0202428	-0.768137	-0.10939	-0.639309	-0.0665929	-0.758211	-0.694742	-0.159047	0.672466	-0.199564	-0.454747	-0.576545	0.4895	-0.47031	-0.192036	-0.731773	0.038827	-0.652781	-0.368269	-0.627888	0.442686	-0.523606
-0.416919	-0.607168	0.400603	-0.545016	-0.382307	-0.584216	0.404852	-0.590447	-0.719856	-0.199413	0.596783	-0.293073	-0.682508	-0.0660946	0.674088	-0.274625	-0.0235304	-0.639491	-0.0201639	-0.768173	-0.109366	-0.639304	-0.0666643	-0.758212	-0.694711	-0.15924	0.672447	-0.199586	-0.454824	-0.576483	0.489535	-0.470274	-0.191886	-0.731623	0.0385925	-0.653007	-0.368159	-0.627949	0.442701	-0.523599
-0.416906	-0.607175	0.400705	-0.544944	-0.382192	-0.584463	0.405201	-0.590037	-0.719732	-0.199816	0.596788	-0.293092	-0.682582	-0.0664761	0.674031	-0.27449	-0.023589	-0.639561	-0.0198866	-0.768121	-0.109474	-0.639429	-0.0664833	-0.758107	-0.694658	-0.159675	0.672336	-0.199798	-0.454718	-0.576611	0.489357	-0.470405	-0.19152	-0.731599	0.0385729	-0.653143	-0.36785	-0.62811	0.442427	-0.523854
-0.417022	-0.607095	0.40091	-0.544794	-0.382342	-0.584409	0.405436	-0.589832	-0.719627	-0.199922	0.596826	-0.293202	-0.682601	-0.0665459	0.674015	-0.274466	-0.0237538	-0.639619	-0.0197794	-0.76807	-0.109441	-0.639485	-0.066407	-0.758071	-0.694623	-0.159895	0.672275	-0.199948	-0.454794	-0.576561	0.489352	-0.470398	-0.191302	-0.731536	0.0385332	-0.653279	-0.367633	-0.628256	0.442298	-0.52394
-0.417279	-0.60688	0.401169	-0.544644	-0.382543	-0.584358	0.405777	-0.589518	-0.719571	-0.200182	0.596701	-0.293416	-0.682381	-0.0663776	0.674157	-0.274704	-0.0237538	-0.639619	-0.0197794	-0.76807	-0.109443	-0.639577	-0.066308	-0.758002	-0.694562	-0.159902	0.672342	-0.19993	-0.454881	-0.576492	0.489353	-0.470397	-0.191302	-0.731536	0.0385332	-0.653279	-0.367613	-0.628317	0.44245	-0.523752
-0.418175	-0.606173	0.402301	-0.54391	-0.383192	-0.584099	0.406915	-0.588569	-0.720169	-0.200639	0.596086	-0.292886	-0.679731	-0.0633308	0.676355	-0.276585	-0.0266702	-0.639713	-0.0181262	-0.767937	-0.110947	-0.64014	-0.0646456	-0.757451	-0.694395	-0.159992	0.672435	-0.200123	-0.455226	-0.576234	0.489441	-0.470288	-0.191909	-0.730771	0.0391865	-0.653918	-0.367386	-0.628634	0.442801	-0.523234
