FULLBODY	1																																						
Frames:	195																																						
-0.400537	-0.611818	0.378916	-0.567161	-0.372045	-0.579434	0.373692	-0.621444	-0.710738	-0.176811	0.604721	-0.312891	-0.683316	-0.064964	0.672811	-0.276016	-0.0551316	-0.64472	-0.0248303	-0.762024	-0.132644	-0.643872	-0.0717747	-0.750122	-0.677913	-0.181287	0.67227	-0.235843	-0.449737	-0.573247	0.487034	-0.481584	-0.187715	-0.746382	0.0139919	-0.638342	-0.374055	-0.621633	0.44769	-0.522714
-0.411996	-0.60693	0.396974	-0.55164	-0.380586	-0.576399	0.386522	-0.611162	-0.71588	-0.178228	0.604333	-0.300887	-0.68549	-0.0623046	0.674068	-0.268056	-0.0630887	-0.646762	-0.00778124	-0.760039	-0.145824	-0.645875	-0.0604084	-0.746948	-0.682905	-0.171622	0.678271	-0.210086	-0.456099	-0.572928	0.485014	-0.478005	-0.183773	-0.753225	0.0311772	-0.630799	-0.372422	-0.626953	0.448656	-0.516662
-0.412547	-0.606378	0.397126	-0.551726	-0.38012	-0.577481	0.387801	-0.609618	-0.716158	-0.178326	0.604101	-0.300633	-0.685954	-0.0623528	0.673733	-0.2677	-0.0631371	-0.64682	-0.00696207	-0.759993	-0.14556	-0.646046	-0.0600215	-0.746883	-0.683078	-0.171012	0.678514	-0.209233	-0.456569	-0.57273	0.485264	-0.47754	-0.183917	-0.753377	0.0321395	-0.630527	-0.371999	-0.627418	0.448412	-0.516614
-0.412673	-0.606193	0.397126	-0.551835	-0.38012	-0.577481	0.387801	-0.609618	-0.716525	-0.177926	0.60408	-0.300035	-0.686193	-0.0619232	0.673684	-0.267311	-0.0629452	-0.646817	-0.00660749	-0.760014	-0.14556	-0.646046	-0.0600215	-0.746883	-0.683072	-0.170942	0.678559	-0.209165	-0.456569	-0.57273	0.485264	-0.47754	-0.183697	-0.75345	0.0318219	-0.63052	-0.371719	-0.627674	0.448268	-0.516629
-0.412855	-0.605991	0.397323	-0.551779	-0.380223	-0.577725	0.388945	-0.608593	-0.716865	-0.177724	0.604136	-0.29923	-0.686628	-0.061469	0.673575	-0.266569	-0.0628345	-0.646908	-0.00552481	-0.759955	-0.144389	-0.646613	-0.0586231	-0.746731	-0.683276	-0.170511	0.678551	-0.208876	-0.456791	-0.572729	0.485466	-0.477123	-0.183783	-0.753511	0.0316428	-0.630432	-0.37107	-0.628219	0.447987	-0.516677
-0.413712	-0.605327	0.397989	-0.551385	-0.380338	-0.577818	0.389221	-0.608256	-0.716871	-0.177946	0.604244	-0.298865	-0.686937	-0.0617605	0.673606	-0.265627	-0.0619614	-0.646895	-0.00480327	-0.760042	-0.143053	-0.646843	-0.0582359	-0.746819	-0.683368	-0.170455	0.678539	-0.208658	-0.45706	-0.572624	0.485566	-0.47689	-0.183458	-0.753958	0.0323855	-0.629954	-0.369237	-0.629518	0.446425	-0.51776
-0.41385	-0.605257	0.398178	-0.551223	-0.380424	-0.57788	0.389378	-0.608044	-0.716895	-0.178003	0.604343	-0.298573	-0.686953	-0.0617113	0.673751	-0.26523	-0.061478	-0.646842	-0.00471904	-0.760127	-0.14238	-0.646887	-0.0582587	-0.746907	-0.683553	-0.170119	0.678535	-0.20834	-0.457299	-0.572463	0.48571	-0.476707	-0.183428	-0.753924	0.0323856	-0.630004	-0.368872	-0.629811	0.446282	-0.517787
-0.414059	-0.605174	0.398464	-0.55095	-0.380581	-0.577924	0.38968	-0.60771	-0.716885	-0.178043	0.604481	-0.298295	-0.686885	-0.0616683	0.673961	-0.264881	-0.0610153	-0.646787	-0.00461258	-0.760212	-0.14181	-0.6469	-0.0581708	-0.747012	-0.683649	-0.1698	0.678623	-0.207995	-0.457374	-0.572467	0.4857	-0.47664	-0.183456	-0.753869	0.0323868	-0.630061	-0.36857	-0.630029	0.4462	-0.517807
-0.414483	-0.604915	0.398766	-0.550697	-0.380579	-0.578232	0.390152	-0.607115	-0.716851	-0.178216	0.60459	-0.298052	-0.686737	-0.061714	0.674142	-0.264794	-0.0607574	-0.646755	-0.00431679	-0.760262	-0.141426	-0.646905	-0.0578866	-0.747103	-0.683673	-0.169565	0.678746	-0.207709	-0.457409	-0.572455	0.485745	-0.476575	-0.183503	-0.753862	0.0327432	-0.630037	-0.368303	-0.630241	0.446035	-0.517882
-0.415303	-0.604445	0.399043	-0.550395	-0.380653	-0.578806	0.391162	-0.605871	-0.716823	-0.178565	0.604718	-0.29765	-0.686589	-0.061818	0.674317	-0.26471	-0.0607781	-0.646761	-0.0033849	-0.760259	-0.141118	-0.646964	-0.0569767	-0.747179	-0.683875	-0.169068	0.678788	-0.207312	-0.457751	-0.572164	0.485956	-0.476381	-0.183437	-0.754091	0.033438	-0.629746	-0.368066	-0.630457	0.445982	-0.517834
