0.836042674,-0.24064356,0.147286957,-0.47056336
0.835459509,-0.240954301,0.148355854,-0.471103994
0.834874781,-0.241264592,0.149424474,-0.471643746
0.83428849,-0.241574431,0.150492815,-0.472182616
0.833700638,-0.241883818,0.151560873,-0.472720602
0.833111225,-0.242192752,0.152628648,-0.473257703
0.832520254,-0.242501233,0.153696138,-0.473793918
0.831927724,-0.24280926,0.154763339,-0.474329247
0.831333637,-0.243116833,0.155830252,-0.474863688
0.830737995,-0.24342395,0.156896872,-0.47539724
0.830140798,-0.243730613,0.157963199,-0.475929903
0.829542047,-0.244036819,0.15902923,-0.476461675
0.828941744,-0.244342568,0.160094964,-0.476992555
0.828339889,-0.24464786,0.161160398,-0.477522543
0.827736484,-0.244952694,0.16222553,-0.478051637
0.827131531,-0.24525707,0.163290359,-0.478579836
0.826525029,-0.245560987,0.164354882,-0.479107139
0.82591698,-0.245864444,0.165419098,-0.479633546
0.825307386,-0.246167441,0.166483004,-0.480159056
0.824696247,-0.246469978,0.167546598,-0.480683667
0.824083565,-0.246772053,0.168609879,-0.481207378
0.823469341,-0.247073666,0.169672845,-0.481730188
0.822853575,-0.247374817,0.170735492,-0.482252097
0.82223627,-0.247675505,0.171797821,-0.482773104
0.821617425,-0.24797573,0.172859827,-0.483293207
0.820997043,-0.24827549,0.173921511,-0.483812406
0.820375125,-0.248574786,0.174982869,-0.484330699
0.819751671,-0.248873617,0.176043899,-0.484848086
0.819126684,-0.249171981,0.1771046,-0.485364565
0.818500163,-0.24946988,0.178164969,-0.485880136
0.81787211,-0.249767311,0.179225005,-0.486394798
0.817242527,-0.250064276,0.180284706,-0.486908549
0.816611414,-0.250360772,0.181344069,-0.487421389
0.815978773,-0.250656799,0.182403093,-0.487933317
0.815344605,-0.250952358,0.183461775,-0.488444332
0.814708911,-0.251247447,0.184520114,-0.488954433
0.814071693,-0.251542066,0.185578108,-0.489463619
0.813432951,-0.251836214,0.186635754,-0.489971888
0.812792686,-0.25212989,0.187693052,-0.490479241
0.812150901,-0.252423095,0.188749998,-0.490985676
0.811507595,-0.252715827,0.18980659,-0.491491192
0.810862771,-0.253008087,0.190862828,-0.491995788
0.81021643,-0.253299873,0.191918708,-0.492499463
0.809568572,-0.253591185,0.192974229,-0.493002217
0.808919199,-0.253882022,0.194029389,-0.493504048
0.808268312,-0.254172384,0.195084186,-0.494004955
0.807615912,-0.254462271,0.196138618,-0.494504938
0.806962001,-0.254751681,0.197192682,-0.495003996
0.80630658,-0.255040615,0.198246378,-0.495502127
0.80564965,-0.255329071,0.199299703,-0.495999331
0.804991212,-0.255617049,0.200352654,-0.496495606
0.80564965,-0.255329071,0.199299703,-0.495999331
0.80630658,-0.255040615,0.198246378,-0.495502127
0.806962001,-0.254751681,0.197192682,-0.495003996
0.807615912,-0.254462271,0.196138618,-0.494504938
0.808268312,-0.254172384,0.195084186,-0.494004955
0.808919199,-0.253882022,0.194029389,-0.493504048
0.809568572,-0.253591185,0.192974229,-0.493002217
0.81021643,-0.253299873,0.191918708,-0.492499463
0.810862771,-0.253008087,0.190862828,-0.491995788
0.811507595,-0.252715827,0.18980659,-0.491491192
0.812150901,-0.252423095,0.188749998,-0.490985676
0.812792686,-0.25212989,0.187693052,-0.490479241
0.813432951,-0.251836214,0.186635754,-0.489971888
0.814071693,-0.251542066,0.185578108,-0.489463619
0.814708911,-0.251247447,0.184520114,-0.488954433
0.815344605,-0.250952358,0.183461775,-0.488444332
0.815978773,-0.250656799,0.182403093,-0.487933317
0.816611414,-0.250360772,0.181344069,-0.487421389
0.817242527,-0.250064276,0.180284706,-0.486908549
0.81787211,-0.249767311,0.179225005,-0.486394798
0.818500163,-0.24946988,0.178164969,-0.485880136
0.819126684,-0.249171981,0.1771046,-0.485364565
0.819751671,-0.248873617,0.176043899,-0.484848086
0.820375125,-0.248574786,0.174982869,-0.484330699
0.820997043,-0.24827549,0.173921511,-0.483812406
0.821617425,-0.24797573,0.172859827,-0.483293207
0.82223627,-0.247675505,0.171797821,-0.482773104
0.822853575,-0.247374817,0.170735492,-0.482252097
0.823469341,-0.247073666,0.169672845,-0.481730188
0.824083565,-0.246772053,0.168609879,-0.481207378
0.824696247,-0.246469978,0.167546598,-0.480683667
0.825307386,-0.246167441,0.166483004,-0.480159056
0.82591698,-0.245864444,0.165419098,-0.479633546
0.826525029,-0.245560987,0.164354882,-0.479107139
0.827131531,-0.24525707,0.163290359,-0.478579836
0.827736484,-0.244952694,0.16222553,-0.478051637
0.828339889,-0.24464786,0.161160398,-0.477522543
0.828941744,-0.244342568,0.160094964,-0.476992555
0.829542047,-0.244036819,0.15902923,-0.476461675
0.830140798,-0.243730613,0.157963199,-0.475929903
0.830737995,-0.24342395,0.156896872,-0.47539724
0.831333637,-0.243116833,0.155830252,-0.474863688
0.831927724,-0.24280926,0.154763339,-0.474329247
0.832520254,-0.242501233,0.153696138,-0.473793918
0.833111225,-0.242192752,0.152628648,-0.473257703
0.833700638,-0.241883818,0.151560873,-0.472720602
0.83428849,-0.241574431,0.150492815,-0.472182616
0.834874781,-0.241264592,0.149424474,-0.471643746
0.835459509,-0.240954301,0.148355854,-0.471103994
0.836042674,-0.24064356,0.147286957,-0.47056336
