FULLBODY	1
Frames:	238
-0.557658	0.452788	0.362378	0.593871	1	0	0	0	-0.72558	0.23421	0.366478	-0.533266	-0.66267	-0.132564	-0.0170787	0.736888	0.563284	0.485049	0.147522	0.652438	0.548513	0.512117	0.251901	0.611077	-0.72607	-0.00851231	0.666131	-0.170351	-0.682551	-0.0892457	0.725363	-0.00281055	0.213331	0.720809	-0.113361	0.649672	-0.225469	0.757452	-0.0192635	0.61242	
-0.557658	0.452788	0.362378	0.593871	1	0	0	0	-0.726356	0.233374	0.366395	-0.532634	-0.663053	-0.131728	-0.01789	0.736674	0.563284	0.485049	0.147522	0.652438	0.548513	0.512117	0.251901	0.611077	-0.72607	-0.00851231	0.666131	-0.170351	-0.682551	-0.0892457	0.725363	-0.00281055	0.213331	0.720809	-0.113361	0.649672	-0.225469	0.757452	-0.0192635	0.61242	
-0.558083	0.451321	0.361439	0.595159	1	0	0	0	-0.727018	0.23251	0.366354	-0.532136	-0.663053	-0.131728	-0.01789	0.736674	0.563749	0.48495	0.14606	0.652439	0.5492	0.512344	0.250828	0.610711	-0.728187	-0.00341739	0.662115	-0.17702	-0.679927	-0.0935377	0.727289	-0.000478671	0.217176	0.719479	-0.107468	0.650873	-0.227896	0.758262	-0.0214302	0.610445	
-0.558083	0.451321	0.361439	0.595159	1	0	0	0	-0.727612	0.231563	0.366257	-0.531804	-0.66406	-0.130503	-0.0184521	0.735971	0.564335	0.484504	0.144511	0.652609	0.55	0.512124	0.249469	0.610732	-0.730498	0.00225561	0.657999	-0.182771	-0.677282	-0.0976098	0.729216	0.00229567	0.221603	0.71766	-0.101418	0.652358	-0.230444	0.759155	-0.0236466	0.608292	
-0.559438	0.448457	0.359866	0.597002	1	0	0	0	-0.728069	0.230809	0.3662	-0.531545	-0.66406	-0.130503	-0.0184521	0.735971	0.564835	0.48395	0.143189	0.652879	0.550866	0.511587	0.248038	0.610985	-0.732433	0.00827647	0.654235	-0.188281	-0.67475	-0.101558	0.731006	0.00533036	0.225881	0.715796	-0.0952063	0.653873	-0.232669	0.760219	-0.0262573	0.606006	
-0.560457	0.447019	0.358978	0.597659	1	0	0	0	-0.728394	0.230323	0.366182	-0.531323	-0.664646	-0.130595	-0.0179335	0.735438	0.565215	0.483465	0.142237	0.653117	0.55172	0.510874	0.246822	0.611303	-0.7341	0.012751	0.650381	-0.194781	-0.672272	-0.105266	0.732737	0.00816003	0.230754	0.713945	-0.0889262	0.655078	-0.235147	0.761391	-0.0288528	0.603454	
-0.561565	0.445744	0.357954	0.598186	1	0	0	0	-0.728624	0.229919	0.366057	-0.531269	-0.665302	-0.130565	-0.0173474	0.734864	0.56538	0.483219	0.14177	0.653258	0.552526	0.510218	0.246002	0.611454	-0.736027	0.0166769	0.64619	-0.201057	-0.66989	-0.108688	0.734379	0.0110806	0.235932	0.711187	-0.0825666	0.657063	-0.237708	0.762632	-0.0313114	0.600755	
-0.562644	0.444505	0.35691	0.598718	1	0	0	0	-0.728825	0.22943	0.365804	-0.531379	-0.666025	-0.130072	-0.0168087	0.734309	0.565338	0.483115	0.14176	0.653373	0.55316	0.509874	0.245707	0.611286	-0.737496	0.0215811	0.642593	-0.206657	-0.667475	-0.111919	0.736036	0.014201	0.240473	0.708666	-0.0756761	0.658968	-0.240534	0.763781	-0.0334002	0.598052	
-0.563844	0.443141	0.355791	0.599266	1	0	0	0	-0.729041	0.228907	0.365517	-0.531505	-0.666917	-0.129506	-0.0160339	0.733616	0.565181	0.483093	0.141973	0.653479	0.553666	0.509756	0.245791	0.610893	-0.738954	0.0273061	0.638803	-0.212446	-0.665087	-0.115034	0.737639	0.0177696	0.245	0.706068	-0.0685144	0.660869	-0.243433	0.764867	-0.0353443	0.595373	
-0.564984	0.441688	0.354549	0.6	1	0	0	0	-0.729286	0.228569	0.365169	-0.531554	-0.668066	-0.12904	-0.0150667	0.732673	0.564999	0.482966	0.142132	0.653696	0.55418	0.509623	0.245982	0.61046	-0.74076	0.0325607	0.634274	-0.218884	-0.662713	-0.118257	0.739162	0.0215714	0.250406	0.702772	-0.0619981	0.662997	-0.246572	0.765939	-0.0368976	0.592603	
-0.566159	0.440111	0.353216	0.600837	1	0	0	0	-0.729511	0.228334	0.364762	-0.531626	-0.669342	-0.128423	-0.0140799	0.731635	0.564957	0.48267	0.14208	0.653962	0.554643	0.509463	0.246211	0.610081	-0.742879	0.0373921	0.629069	-0.225843	-0.660204	-0.121853	0.74071	0.0251213	0.256166	0.699633	-0.055863	0.66466	-0.249866	0.767041	-0.0381274	0.589713	
-0.567321	0.438519	0.351984	0.601627	1	0	0	0	-0.729739	0.22808	0.364297	-0.53174	-0.670623	-0.127503	-0.0131078	0.730641	0.56491	0.482212	0.141871	0.654385	0.555053	0.509228	0.24647	0.609799	-0.744726	0.0429708	0.624196	-0.232198	-0.657586	-0.125741	0.742281	0.0280749	0.261409	0.696733	-0.0491317	0.666194	-0.25302	0.768135	-0.0394122	0.586853	
-0.568549	0.436805	0.350682	0.602475	1	0	0	0	-0.729962	0.227857	0.36381	-0.531863	-0.671901	-0.126463	-0.0120267	0.729665	0.564812	0.481681	0.141683	0.654902	0.555517	0.508791	0.246605	0.609688	-0.746531	0.0486303	0.619262	-0.238412	-0.655095	-0.129435	0.743738	0.030827	0.261409	0.696733	-0.0491317	0.666194	-0.256338	0.768927	-0.0404111	0.584303	
-0.569846	0.434871	0.34926	0.603474	1	0	0	0	-0.730118	0.227701	0.363501	-0.531928	-0.674438	-0.125204	-0.00925162	0.727579	0.564594	0.48108	0.141554	0.65556	0.556125	0.508131	0.246518	0.609718	-0.748315	0.0531599	0.613746	-0.245997	-0.652629	-0.133052	0.745135	0.033853	0.272324	0.690161	-0.0363037	0.669477	-0.25927	0.76961	-0.0415155	0.582028	
-0.571153	0.432799	0.347697	0.604629	1	0	0	0	-0.729977	0.228103	0.363613	-0.531872	-0.674438	-0.125204	-0.00925162	0.727579	0.564367	0.480322	0.141344	0.656355	0.556856	0.507275	0.246276	0.609862	-0.750356	0.0570188	0.607884	-0.253362	-0.650291	-0.136766	0.746347	0.037188	0.277516	0.687071	-0.0297039	0.670847	-0.262354	0.77011	-0.0428603	0.579882	
-0.572514	0.430512	0.346183	0.605842	1	0	0	0	-0.729913	0.228634	0.363729	-0.531653	-0.675693	-0.124922	-0.00777625	0.72648	0.564073	0.479446	0.141035	0.657315	0.557585	0.506434	0.246042	0.609989	-0.753006	0.0615306	0.60117	-0.260367	-0.647841	-0.140556	0.747604	0.0404289	0.282221	0.683989	-0.022335	0.672318	-0.26552	0.770642	-0.0445388	0.577604	
-0.57402	0.428127	0.344651	0.606979	1	0	0	0	-0.730099	0.228857	0.363616	-0.531379	-0.677022	-0.124543	-0.00621721	0.725322	0.563779	0.478484	0.140641	0.658351	0.55824	0.505735	0.245948	0.610008	-0.755228	0.0673046	0.595067	-0.266451	-0.645325	-0.144292	0.748907	0.0432894	0.286512	0.680802	-0.0143648	0.673953	-0.268361	0.77137	-0.0460604	0.575195	
-0.575645	0.425715	0.343056	0.608039	1	0	0	0	-0.730413	0.228838	0.36351	-0.531027	-0.680023	-0.123929	-0.00278214	0.722635	0.56336	0.477584	0.140303	0.659435	0.558861	0.505119	0.245987	0.609934	-0.757053	0.0735769	0.589408	-0.272132	-0.642802	-0.147698	0.750259	0.0458419	0.290843	0.677552	-0.00646259	0.675494	-0.271365	0.772121	-0.0469485	0.5727	
-0.577313	0.42334	0.34128	0.609115	1	0	0	0	-0.730795	0.22883	0.363455	-0.530543	-0.680023	-0.123929	-0.00278214	0.722635	0.56295	0.476771	0.140074	0.660421	0.55941	0.50447	0.246087	0.609928	-0.758641	0.0799952	0.583917	-0.27768	-0.640453	-0.150709	0.751482	0.0488038	0.295433	0.673969	0.00111485	0.677114	-0.271365	0.772121	-0.0469485	0.5727	
-0.579025	0.420986	0.339335	0.610207	1	0	0	0	-0.731183	0.228823	0.36351	-0.529974	-0.681506	-0.123712	-0.00128639	0.721279	0.562408	0.476108	0.139973	0.661382	0.559927	0.503854	0.246337	0.609862	-0.759832	0.086395	0.578758	-0.28325	-0.638241	-0.153534	0.752581	0.0519361	0.299924	0.670552	0.00874713	0.678476	-0.278698	0.772767	-0.0472827	0.568263	
-0.580518	0.418534	0.337427	0.611532	1	0	0	0	-0.731709	0.22861	0.363458	-0.529375	-0.68447	-0.122924	0.0011153	0.718602	0.561799	0.475558	0.140092	0.662269	0.560262	0.503555	0.246977	0.609542	-0.760842	0.0929198	0.573561	-0.288987	-0.636039	-0.156244	0.753651	0.0552412	0.304764	0.667065	0.0161557	0.679619	-0.282081	0.772955	-0.0476196	0.566307	
-0.582052	0.415889	0.335791	0.612778	1	0	0	0	-0.732371	0.228172	0.363398	-0.52869	-0.68447	-0.122924	0.0011153	0.718602	0.561013	0.475221	0.140415	0.663109	0.560436	0.503692	0.248006	0.608851	-0.761765	0.100131	0.568531	-0.294041	-0.63377	-0.159077	0.754735	0.0583535	0.310058	0.663043	0.0231651	0.680956	-0.285225	0.773255	-0.0484159	0.564252	
-0.583656	0.413144	0.334228	0.613962	1	0	0	0	-0.733001	0.227579	0.363521	-0.527986	-0.685982	-0.122796	0.0025145	0.717177	0.560105	0.47506	0.140964	0.663874	0.560364	0.50415	0.249274	0.608019	-0.762621	0.107138	0.563644	-0.298723	-0.631352	-0.162211	0.755909	0.0606966	0.315821	0.65838	0.0294815	0.682586	-0.287803	0.773756	-0.0498043	0.56213	
-0.585307	0.410482	0.332587	0.615066	1	0	0	0	-0.733451	0.227231	0.364006	-0.527177	-0.68869	-0.123756	0.00563606	0.714394	0.559059	0.475061	0.141564	0.664628	0.560319	0.50454	0.250452	0.607252	-0.763477	0.113512	0.55853	-0.303747	-0.626604	-0.168426	0.758177	0.0645608	0.32741	0.648661	0.0411036	0.685823	-0.28972	0.774383	-0.0516736	0.560109	
-0.586759	0.407954	0.330968	0.616237	1	0	0	0	-0.733451	0.227231	0.364006	-0.527177	-0.68869	-0.123756	0.00563606	0.714394	0.557931	0.475112	0.142155	0.665413	0.560367	0.504828	0.251426	0.606566	-0.763477	0.113512	0.55853	-0.303747	-0.626604	-0.168426	0.758177	0.0645608	0.32741	0.648661	0.0411036	0.685823	-0.291287	0.774969	-0.0538307	0.558281	
-0.58812	0.405346	0.329353	0.617524	1	0	0	0	-0.73393	0.226873	0.365417	-0.525686	-0.689724	-0.124354	0.00699967	0.713279	0.556824	0.475162	0.142541	0.66622	0.560449	0.505244	0.252348	0.60576	-0.765407	0.124952	0.547214	-0.314796	-0.624306	-0.17115	0.759227	0.067261	0.333018	0.643843	0.0467764	0.687297	-0.292845	0.775406	-0.0561846	0.556624	
-0.589468	0.402676	0.328081	0.618662	1	0	0	0	-0.734222	0.226474	0.366114	-0.524964	-0.69068	-0.124952	0.00832019	0.712236	0.555819	0.475075	0.142628	0.667103	0.560597	0.505589	0.252972	0.605075	-0.766022	0.131399	0.541887	-0.319849	-0.622058	-0.173807	0.760219	0.07002	0.338992	0.639046	0.0521864	0.688463	-0.294635	0.775677	-0.0586338	0.555047	
-0.590748	0.400024	0.326882	0.619795	1	0	0	0	-0.734425	0.226133	0.367033	-0.524185	-0.691567	-0.125837	0.00972475	0.7112	0.555046	0.474749	0.142412	0.668024	0.560986	0.50549	0.253119	0.604736	-0.766553	0.138034	0.536574	-0.324703	-0.619806	-0.176319	0.761224	0.0727304	0.345529	0.634148	0.0573644	0.68933	-0.296389	0.775976	-0.0610383	0.553434	
-0.592057	0.397414	0.325716	0.620838	1	0	0	0	-0.734452	0.226061	0.368188	-0.523368	-0.692356	-0.126998	0.0110914	0.710205	0.554547	0.474062	0.141773	0.669061	0.561658	0.504852	0.252779	0.604788	-0.767111	0.144465	0.531054	-0.329623	-0.617569	-0.178744	0.762213	0.0754373	0.351966	0.62903	0.0626483	0.690301	-0.298073	0.776293	-0.0637297	0.551779	
-0.593418	0.394851	0.324422	0.62185	1	0	0	0	-0.734426	0.226045	0.369329	-0.522607	-0.693023	-0.128209	0.0122494	0.709317	0.55428	0.473087	0.140848	0.670167	0.562497	0.503993	0.252281	0.604932	-0.767442	0.151098	0.525646	-0.334513	-0.615308	-0.180928	0.76324	0.0782675	0.358242	0.623689	0.0680634	0.691406	-0.299548	0.776575	-0.0668074	0.550217	
-0.594707	0.392451	0.323009	0.622873	1	0	0	0	-0.734477	0.225818	0.370324	-0.521929	-0.694179	-0.130338	0.014095	0.707764	0.554011	0.472145	0.139985	0.671234	0.563267	0.503407	0.251973	0.604831	-0.76762	0.15838	0.520444	-0.338842	-0.612915	-0.183241	0.764342	0.0808678	0.364592	0.618246	0.0735616	0.692411	-0.300947	0.776927	-0.0699367	0.548566	
-0.596045	0.39028	0.321311	0.623836	1	0	0	0	-0.734562	0.225376	0.371311	-0.521299	-0.694179	-0.130338	0.014095	0.707764	0.553633	0.471375	0.139483	0.672191	0.563906	0.503167	0.252	0.604425	-0.767946	0.165541	0.514994	-0.342983	-0.610447	-0.185688	0.765461	0.0833263	0.370954	0.612929	0.0791377	0.693144	-0.302366	0.77721	-0.0729011	0.546996	
-0.59728	0.38821	0.319515	0.624867	1	0	0	0	-0.734682	0.225096	0.37235	-0.520509	-0.694702	-0.13132	0.014761	0.707054	0.553328	0.470789	0.139306	0.672889	0.564715	0.502846	0.252083	0.603901	-0.768103	0.172498	0.509644	-0.347167	-0.607954	-0.188321	0.76653	0.0857862	0.377408	0.607398	0.0846806	0.693874	-0.303715	0.777542	-0.0756607	0.5454	
-0.598578	0.386094	0.317647	0.625889	1	0	0	0	-0.734829	0.224921	0.37337	-0.519646	-0.695681	-0.13286	0.0153544	0.705791	0.553073	0.470149	0.139108	0.673587	0.565828	0.502198	0.252066	0.603406	-0.767883	0.179507	0.504768	-0.351201	-0.605463	-0.191052	0.76759	0.0878655	0.383345	0.602026	0.0908225	0.694523	-0.30515	0.777802	-0.078229	0.543863	
-0.599921	0.384003	0.315828	0.626809	1	0	0	0	-0.735033	0.224665	0.374295	-0.518802	-0.695681	-0.13286	0.0153544	0.705791	0.55288	0.469457	0.138816	0.674288	0.567004	0.501634	0.252212	0.60271	-0.767883	0.179507	0.504768	-0.351201	-0.602957	-0.193692	0.7687	0.0895896	0.388633	0.596522	0.0975591	0.69542	-0.30515	0.777802	-0.078229	0.543863	
-0.601267	0.381909	0.314139	0.627646	1	0	0	0	-0.735361	0.224371	0.375003	-0.517952	-0.696753	-0.134062	0.0149245	0.704513	0.552674	0.468891	0.138703	0.674873	0.567991	0.50148	0.252666	0.601717	-0.766955	0.191882	0.495213	-0.360173	-0.600348	-0.196367	0.769853	0.0913725	0.393873	0.591193	0.104041	0.696082	-0.309214	0.777754	-0.0825767	0.540987	
-0.601267	0.381909	0.314139	0.627646	1	0	0	0	-0.735775	0.223911	0.375548	-0.517169	-0.697213	-0.134542	0.0146087	0.703974	0.552493	0.468385	0.13877	0.675359	0.568977	0.501362	0.253113	0.600696	-0.766955	0.191882	0.495213	-0.360173	-0.600348	-0.196367	0.769853	0.0913725	0.399372	0.585776	0.109919	0.696625	-0.309214	0.777754	-0.0825767	0.540987	
-0.603569	0.377946	0.311117	0.629339	1	0	0	0	-0.736201	0.223352	0.37616	-0.516359	-0.697213	-0.134542	0.0146087	0.703974	0.552392	0.467876	0.138827	0.675783	0.570054	0.501064	0.253446	0.599782	-0.765264	0.203297	0.485969	-0.369967	-0.595205	-0.201371	0.772099	0.095102	0.405528	0.579869	0.114884	0.697209	-0.313196	0.77757	-0.0865706	0.538329	
-0.60443	0.376082	0.309799	0.630279	1	0	0	0	-0.736596	0.222795	0.376751	-0.515604	-0.697887	-0.134936	0.013638	0.70325	0.552369	0.467503	0.138904	0.676044	0.571056	0.50081	0.25391	0.598844	-0.76444	0.209011	0.481107	-0.374809	-0.590586	-0.205275	0.773979	0.100135	0.417153	0.566897	0.124445	0.699375	-0.315294	0.777455	-0.0885072	0.536954	
-0.60529	0.3742	0.308707	0.631109	1	0	0	0	-0.737008	0.222253	0.377221	-0.514905	-0.698118	-0.134908	0.013163	0.703034	0.552434	0.46718	0.139031	0.676188	0.571934	0.500704	0.254513	0.597838	-0.763898	0.214256	0.475796	-0.379699	-0.590586	-0.205275	0.773979	0.100135	0.417153	0.566897	0.124445	0.699375	-0.317571	0.777228	-0.090394	0.535625	
-0.606184	0.372308	0.307829	0.631798	1	0	0	0	-0.737417	0.221668	0.377644	-0.514261	-0.698118	-0.134908	0.013163	0.703034	0.552443	0.467014	0.139255	0.676249	0.572626	0.500883	0.255318	0.596681	-0.763343	0.219169	0.470404	-0.384698	-0.588298	-0.207144	0.774933	0.102349	0.422356	0.561277	0.12942	0.699881	-0.319925	0.776909	-0.0923781	0.534347	
-0.606957	0.370556	0.306976	0.6325	1	0	0	0	-0.737744	0.221252	0.378044	-0.513677	-0.698321	-0.13485	0.0128153	0.70285	0.552399	0.467004	0.139489	0.676244	0.573033	0.501449	0.256353	0.59537	-0.762595	0.223934	0.465163	-0.389777	-0.586073	-0.208964	0.775834	0.104564	0.427397	0.556211	0.134421	0.699923	-0.322205	0.776546	-0.0944636	0.533139	
-0.607586	0.369086	0.306193	0.633135	1	0	0	0	-0.738034	0.221172	0.378404	-0.513029	-0.698424	-0.134701	0.0125329	0.702782	0.552436	0.467045	0.139552	0.676172	0.573332	0.50224	0.257466	0.593933	-0.761635	0.2286	0.46013	-0.394886	-0.583844	-0.210928	0.7767	0.106649	0.43241	0.551499	0.139529	0.699573	-0.32433	0.776217	-0.0967639	0.531915	
-0.608178	0.367837	0.305323	0.633714	1	0	0	0	-0.738289	0.221162	0.378688	-0.512457	-0.698418	-0.134388	0.0121215	0.702855	0.552518	0.467119	0.139423	0.67608	0.573668	0.5029	0.258442	0.592624	-0.760775	0.233139	0.454804	-0.400026	-0.581724	-0.212699	0.777498	0.108871	0.438088	0.545601	0.144006	0.699758	-0.326464	0.775872	-0.0992608	0.530652	
-0.608726	0.366783	0.304366	0.634259	1	0	0	0	-0.738532	0.221101	0.378861	-0.512004	-0.698305	-0.133846	0.0114702	0.703082	0.55281	0.467153	0.13921	0.675862	0.574222	0.503161	0.258903	0.591665	-0.760038	0.237419	0.44926	-0.405142	-0.579646	-0.214495	0.77824	0.111105	0.443814	0.539527	0.14839	0.699944	-0.328646	0.775528	-0.101703	0.529344	
-0.609233	0.365848	0.303468	0.634742	1	0	0	0	-0.738907	0.220928	0.378779	-0.5116	-0.698078	-0.1332	0.0108357	0.70344	0.553209	0.467085	0.138826	0.675662	0.575066	0.503071	0.258844	0.590947	-0.759172	0.241465	0.443936	-0.410211	-0.57764	-0.216239	0.778939	0.113259	0.449128	0.533888	0.153091	0.699865	-0.33083	0.77512	-0.104152	0.528103	
-0.609613	0.365138	0.302698	0.635154	1	0	0	0	-0.739342	0.220806	0.378686	-0.511092	-0.697726	-0.132831	0.010576	0.703862	0.553843	0.466939	0.138108	0.67539	0.576031	0.503062	0.25857	0.590134	-0.758448	0.244972	0.438342	-0.415453	-0.57568	-0.217965	0.779605	0.115327	0.453754	0.529303	0.158377	0.699187	-0.332991	0.774721	-0.106615	0.526837	
-0.609917	0.364596	0.30206	0.635477	1	0	0	0	-0.739767	0.220959	0.378795	-0.51033	-0.697257	-0.133013	0.0107372	0.70429	0.554551	0.466905	0.137307	0.674996	0.576834	0.5035	0.258438	0.589033	-0.757638	0.248594	0.432815	-0.420544	-0.573762	-0.219696	0.780252	0.117204	0.458209	0.525309	0.163707	0.698065	-0.335282	0.774237	-0.109081	0.525589	
-0.610048	0.363986	0.301647	0.635897	1	0	0	0	-0.740136	0.221368	0.379113	-0.50938	-0.696635	-0.133652	0.0110922	0.704779	0.555262	0.466993	0.136493	0.674515	0.577497	0.504248	0.258521	0.587705	-0.756562	0.252335	0.427549	-0.425609	-0.571896	-0.221445	0.780842	0.119093	0.462845	0.521296	0.168513	0.69687	-0.337487	0.773781	-0.111688	0.5243	
-0.610126	0.363305	0.301539	0.636263	1	0	0	0	-0.740517	0.221688	0.379411	-0.508465	-0.694948	-0.135089	0.0111341	0.706169	0.55587	0.467164	0.135782	0.67404	0.578235	0.50506	0.258683	0.58621	-0.755511	0.256373	0.422233	-0.430343	-0.57006	-0.223175	0.781405	0.12096	0.46801	0.516506	0.172223	0.69608	-0.339434	0.773436	-0.114463	0.522953	
-0.610227	0.362513	0.301418	0.636674	1	0	0	0	-0.740962	0.221634	0.379594	-0.507702	-0.694948	-0.135089	0.0111341	0.706169	0.556376	0.467372	0.135134	0.673608	0.579312	0.505645	0.258678	0.584643	-0.754699	0.260095	0.416504	-0.435091	-0.568309	-0.224763	0.781933	0.122829	0.472989	0.511091	0.175806	0.695815	-0.34133	0.773155	-0.117178	0.521531	
-0.610227	0.362513	0.301418	0.636674	1	0	0	0	-0.741425	0.221347	0.379637	-0.507119	-0.694019	-0.135523	0.0108678	0.707002	0.556819	0.46759	0.134481	0.673221	0.580706	0.506061	0.258493	0.582979	-0.753626	0.264005	0.41111	-0.439702	-0.566636	-0.226258	0.782461	0.124445	0.478085	0.505489	0.179178	0.695565	-0.343084	0.772934	-0.119698	0.520133	
