FULLBODY	1																																						
Frames:	150																																						
0.411468	0.576445	-0.453424	0.541121	0.451599	0.542106	-0.432665	0.561231	0.708334	0.233979	-0.5805	0.326398	0.682365	0.0945695	-0.670493	0.275452	0.00946441	0.647157	0.0471226	0.76084	0.0899823	0.646608	0.181079	0.735535	0.699715	0.12937	-0.695359	0.100692	0.41114	0.594572	-0.45495	0.520067	0.0521013	0.736431	-0.118341	0.664041	0.387762	0.638965	-0.448916	0.489733
0.406453	0.583126	-0.454324	0.536982	0.438519	0.562786	-0.439356	0.545838	0.714595	0.256003	-0.571224	0.312282	0.683509	0.100063	-0.672389	0.265886	-0.00885867	0.653401	0.0244615	0.756565	0.0695018	0.654286	0.17542	0.73233	0.706247	0.125802	-0.688854	0.104257	0.448282	0.584211	-0.466287	0.490221	0.0501444	0.730191	-0.105103	0.673246	0.37714	0.641168	-0.447595	0.496315
0.404058	0.585439	-0.452437	0.537865	0.437237	0.564728	-0.437726	0.546169	0.714567	0.259489	-0.571253	0.309402	0.686475	0.108578	-0.670797	0.258832	-0.0122495	0.653859	0.0263586	0.756058	0.065937	0.654012	0.178741	0.732101	0.707368	0.123847	-0.688294	0.102679	0.446588	0.585191	-0.465692	0.491164	0.0500992	0.728968	-0.101608	0.675109	0.376984	0.642402	-0.449295	0.493292
0.404058	0.585439	-0.452437	0.537865	0.437237	0.564728	-0.437726	0.546169	0.714567	0.259489	-0.571253	0.309402	0.686475	0.108578	-0.670797	0.258832	-0.0122495	0.653859	0.0263586	0.756058	0.065937	0.654012	0.178741	0.732101	0.707368	0.123847	-0.688294	0.102679	0.446588	0.585191	-0.465692	0.491164	0.0500992	0.728968	-0.101608	0.675109	0.376984	0.642402	-0.449295	0.493292
0.40285	0.58676	-0.451655	0.537989	0.436916	0.565432	-0.436818	0.546427	0.714583	0.261246	-0.571121	0.308127	0.688079	0.112561	-0.669815	0.255394	-0.0143946	0.654074	0.0274787	0.755794	0.0639569	0.65394	0.180917	0.731807	0.708	0.122965	-0.687863	0.102274	0.446054	0.585469	-0.465575	0.491428	0.0507498	0.727751	-0.099751	0.676648	0.377675	0.642671	-0.45078	0.491054
0.400549	0.589181	-0.450664	0.537893	0.435495	0.567869	-0.436013	0.545676	0.715058	0.264931	-0.569763	0.306389	0.691103	0.12092	-0.667162	0.250299	-0.0181082	0.654719	0.0283543	0.755123	0.0611499	0.653858	0.185042	0.731088	0.708771	0.122314	-0.687112	0.102766	0.44551	0.585964	-0.465205	0.491683	0.0528787	0.727882	-0.0984405	0.676537	0.379272	0.642953	-0.452513	0.487848
0.400118	0.589812	-0.450378	0.537761	0.43494	0.568992	-0.435897	0.54504	0.715205	0.267586	-0.568445	0.306185	0.692271	0.124896	-0.665645	0.249156	-0.0195636	0.654728	0.0276539	0.755105	0.0606567	0.653809	0.186818	0.730721	0.709293	0.121308	-0.686753	0.102754	0.445428	0.586322	-0.464944	0.491577	0.0543506	0.728094	-0.098846	0.676133	0.380627	0.642745	-0.453487	0.48616
0.400107	0.590262	-0.450249	0.537383	0.43494	0.568992	-0.435897	0.54504	0.715205	0.267586	-0.568445	0.306185	0.692849	0.127734	-0.66454	0.249061	-0.0195636	0.654728	0.0276539	0.755105	0.0606567	0.653809	0.186818	0.730721	0.710053	0.120216	-0.686145	0.102853	0.445614	0.586678	-0.464687	0.491226	0.0543506	0.728094	-0.098846	0.676133	0.382346	0.642378	-0.454471	0.484374
0.400146	0.590701	-0.450365	0.536774	0.434191	0.571458	-0.435944	0.543016	0.716386	0.272499	-0.565086	0.305309	0.692849	0.127734	-0.66454	0.249061	-0.0233852	0.654417	0.0276844	0.755265	0.0612368	0.653847	0.189409	0.729972	0.71052	0.119812	-0.685642	0.10345	0.445881	0.587092	-0.464239	0.490912	0.0578809	0.728057	-0.0998813	0.675727	0.383752	0.642285	-0.454705	0.483163
0.399943	0.591212	-0.450269	0.536444	0.433966	0.572742	-0.435812	0.541948	0.717755	0.273848	-0.563428	0.303947	0.69213	0.129317	-0.664349	0.250747	-0.0241657	0.654266	0.027589	0.755374	0.0616642	0.653695	0.189652	0.730009	0.711182	0.119583	-0.684862	0.104325	0.446314	0.587503	-0.463778	0.490464	0.0586506	0.728704	-0.0996797	0.674993	0.385244	0.642245	-0.454696	0.482038
0.399898	0.59164	-0.449732	0.536455	0.433966	0.572742	-0.435812	0.541948	0.717755	0.273848	-0.563428	0.303947	0.690943	0.12652	-0.665652	0.251989	-0.0241657	0.654266	0.027589	0.755374	0.0616642	0.653695	0.189652	0.730009	0.712063	0.119425	-0.683792	0.105508	0.447023	0.587804	-0.463374	0.489838	0.0586506	0.728704	-0.0996797	0.674993	0.386971	0.642173	-0.454814	0.480636
0.39991	0.592113	-0.449182	0.536385	0.434335	0.575117	-0.435221	0.539607	0.721761	0.275834	-0.560839	0.297382	0.689009	0.120548	-0.667773	0.254586	-0.0219565	0.653433	0.0250988	0.756249	0.0619553	0.652572	0.189863	0.730933	0.71283	0.119895	-0.682592	0.107553	0.447737	0.588163	-0.462854	0.489246	0.0595886	0.730171	-0.0975377	0.673637	0.388567	0.642364	-0.454748	0.479154
0.400327	0.593279	-0.449352	0.534641	0.434904	0.576165	-0.435006	0.538203	0.724179	0.275965	-0.560483	0.292005	0.683318	0.0964012	-0.674281	0.262922	-0.0206488	0.652849	0.0249205	0.756796	0.0617633	0.651745	0.190673	0.731476	0.714855	0.120156	-0.679695	0.112072	0.449579	0.589006	-0.461262	0.488045	0.0612257	0.730825	-0.0963328	0.672954	0.392908	0.642537	-0.45487	0.47525
